"Country Name","Country Code","Indicator Name","Indicator Code",Attribute,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,
"New Zealand","196","Income Tax Revenue in Percent of GDP","RTI_RM_GDP","Value","21.5570602416992","19.9955825805664","20.296760559082","20.4371070861816","21.5888442993164","21.7890090942383","20.0595264434814","20.2866458892822","18.7434749603271","18.740629196167","19.5244293212891","18.8886489868164","19.8683166503906","19.7682685852051","20.9061164855957","22.7309494018555","21.9335899353027","21.3452796936035","19.8614730834961","17.2054595947266","16.2851524353027","15.949613571167","17.3572082519531","16.6340293884277","17.0291614532471","17.2850532531738","17.4389476776123","17.3946971893311","18.1024532318115","17.3416919708252",,,
"New Zealand","196","Income Tax Revenue in Percent of GDP","RTI_RM_GDP","Source Coverage and Accounting Basis","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General",,,
"Benin","638","Property Tax Revenue in Percent of GDP","RTP_RM_GDP","Value",,,,,,,,,,,,"0.105449147522449","0.102132134139538","0.132687702775002","0.110986351966858","0.151706144213676","0.0431589670479298","0.0445764698088169","0.044120442122221","0.0387671366333961","0.0356504023075104","0.0330140180885792","0.0225077364593744","0.029114156961441",,,,,,,,,
"Benin","638","Property Tax Revenue in Percent of GDP","RTP_RM_GDP","Source Coverage and Accounting Basis",,,,,,,,,,,,"GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash",,,,,,,,,
"Jamaica","343","Goods and Services Tax Revenue in Percent of GDP","RTGS_RM_GDP","Value","7.14594316482544","7.86936950683594","7.29903936386108","8.91450500488281","8.70450687408447","9.43688583374023","8.39621829986572","8.22590637207031","8.85591220855713","9.54123687744141","9.44728565216064","9.24282550811768","9.52638339996338",,"10.4418630599976","10.0283660888672","10.5558080673218","10.4204664230347","10.1346521377563","10.4188346862793","11.6073598861694","11.1886959075928","11.8135223388672","12.1715679168701","12.3160066604614","12.9911422729492","13.8257894515991","14.5868635177612","14.8305215835571","7.99617195129395",,,
"Jamaica","343","Goods and Services Tax Revenue in Percent of GDP","RTGS_RM_GDP","Source Coverage and Accounting Basis","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash",,"GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash",,,
"Ukraine","926","General Goods and Services Tax Revenue in Percent of GDP","RTGSG_RM_GDP","Value",,,,,,,,,,"7.25411081314087","6.47935724258423","5.28162050247192","5.97637367248535","4.71859645843506","4.3017725944519","7.67564010620117","9.26158046722412","8.20909881591797","9.65969371795654","9.27402591705322","7.99705696105957","10.0072774887085","9.8832540512085","8.75438022613525","8.76066493988037","9.07625389099121","10.0030479431152","10.6608190536499","10.6517839431763","9.67946720123291",,,
"Ukraine","926","General Goods and Services Tax Revenue in Percent of GDP","RTGSG_RM_GDP","Source Coverage and Accounting Basis",,,,,,,,,,"GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash",,,
"Uruguay","298","Goods and Services Tax Revenue in Percent of GDP","RTGS_RM_GDP","Value","7.22771501541138","7.62720203399658","8.13739395141602","7.57457065582275","7.44708919525146","7.58943319320679","7.76399803161621","9.98094367980957","9.79703807830811","9.58630847930908","7.98279476165771","10.3993978500366","10.4331140518188","11.2375221252441","11.9747114181519","12.2802295684814","12.7480936050415","12.459587097168","11.6558103561401","10.9087057113647","10.9853868484497","10.1007070541382","9.94587326049805","9.67112255096436","9.50242233276367","9.27932739257813","9.05609035491943","9.16145992279053","8.96526527404785","8.76298427581787",,,
"Uruguay","298","Goods and Services Tax Revenue in Percent of GDP","RTGS_RM_GDP","Source Coverage and Accounting Basis","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash",,,
"Madagascar","674","General Goods and Services Tax Revenue in Percent of GDP","RTGSG_RM_GDP","Value","0.890365660190582","0.522300720214844","1.22895646095276","1.11364436149597","1.7299382686615","1.5526579618454","0.907659888267517","0.926631212234497",,,"1.70612287521362","1.5637549161911","1.62734639644623","1.67302441596985","2.02535676956177","1.74927830696106","1.4706369638443","2.06837463378906","2.07613444328308","0.968505382537842","3.85334730148315","4.10778999328613","4.14113140106201","4.6140513420105","4.37919759750366","4.53517198562622","4.43167114257813","5.05929040908813","5.06383466720581","5.09219217300415","4.41944265365601",,
"Madagascar","674","General Goods and Services Tax Revenue in Percent of GDP","RTGSG_RM_GDP","Source Coverage and Accounting Basis","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash",,,"GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash",,
"Kazakhstan","916","Goods and Services Tax Revenue in Percent of GDP","RTGS_RM_GDP","Value",,,,,,,,"4.0648512840271","4.9563250541687","5.38944530487061","6.22600364685059","6.58284997940063","6.70427274703979","7.38420724868774","7.50709629058838","4.74180698394775","5.04498386383057","5.13264799118042","4.23301029205322","5.11005306243896","3.7465193271637","3.63135457038879","3.50870037078857","4.2247519493103","3.63851737976074","2.9853949546814","4.13541889190674","3.85403776168823","4.19954347610474","4.75949144363403","4.52370977401733",,
"Kazakhstan","916","Goods and Services Tax Revenue in Percent of GDP","RTGS_RM_GDP","Source Coverage and Accounting Basis",,,,,,,,"GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash",,
"Malawi","676","General Goods and Services Tax Revenue in Percent of GDP","RTGSG_RM_GDP","Value",,,,,,,,,,,,,,,,"3.50374150276184","3.61969971656799","4.12698698043823","4.45994710922241","2.82053256034851","2.62778043746948","2.81918787956238","2.68055701255798","2.65326285362244","3.34116983413696","3.05426669120789","3.00394439697266","3.37269568443298","3.42260694503784","3.50339531898499","3.34002280235291",,
"Malawi","676","General Goods and Services Tax Revenue in Percent of GDP","RTGSG_RM_GDP","Source Coverage and Accounting Basis",,,,,,,,,,,,,,,,"OECD | General","OECD | General","OECD | General","OECD | General","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash",,
"Honduras","268","General Goods and Services Tax Revenue in Percent of GDP","RTGSG_RM_GDP","Value","2.00662732124329","2.11812973022461","2.13549900054932","2.24569654464722","2.24473929405212","2.53202486038208","2.71919631958008","3.07381319999695","4.02759408950806","5.09492778778076","4.82503747940063","4.51035070419312","4.57749366760254","5.19984245300293","5.29300498962402","5.30717658996582","5.72742938995361","6.2022876739502","6.37470388412476","5.30384302139282","5.44773197174072","5.74779176712036","5.66691160202026","5.55989360809326","6.75519990921021","7.07444763183594","7.78798866271973","7.65208864212036","7.66453504562378","7.40464925765991",,,
"Honduras","268","General Goods and Services Tax Revenue in Percent of GDP","RTGSG_RM_GDP","Source Coverage and Accounting Basis","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash",,,
"Barbados","316","Income Tax Revenue in Percent of GDP","RTI_RM_GDP","Value","6.1492977142334","7.36175012588501","7.1157283782959","6.92216157913208","7.59883642196655","8.32472991943359","8.2455415725708","8.29170703887939","8.20781326293945","8.82089233398438","9.79327964782715","9.54213523864746","9.86749649047852","9.42085361480713","8.65928363800049","9.44919681549072","9.69633960723877","10.0156631469727","9.37710285186768","9.14526653289795","8.41849517822266","8.29024124145508","8.09383583068848","6.83379697799683","7.37851667404175","7.98066520690918","8.91375064849854","7.81740093231201","8.99832725524902","8.12123584747314",,,
"Barbados","316","Income Tax Revenue in Percent of GDP","RTI_RM_GDP","Source Coverage and Accounting Basis","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","OECD | General","OECD | General","OECD | General",,,
"Indonesia","536","Goods and Services Tax Revenue in Percent of GDP","RTGS_RM_GDP","Value","3.68159317970276","3.69864273071289","3.83352518081665","3.7248911857605","5.11800670623779","4.94982624053955","4.24908304214478","4.23504972457886","3.40362668037415","4.21086359024048","3.05904722213745","4.45556879043579","4.80089092254639","5.12755107879639","5.41315889358521","2.52658033370972","5.21758890151978","4.77513456344604","5.7465386390686","5.01346206665039","5.25877046585083","5.54340124130249","6.12483882904053","6.37560701370239","6.30570888519287","6.21858358383179","5.52825164794922","5.69972229003906","5.80502700805664","5.56218194961548",,,
"Indonesia","536","Goods and Services Tax Revenue in Percent of GDP","RTGS_RM_GDP","Source Coverage and Accounting Basis","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","OECD | General","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash",,,
"Kyrgyz Republic","917","Goods and Services Tax Revenue in Percent of GDP","RTGS_RM_GDP","Value",,,,"7.60094022750854","7.79336357116699","9.57132530212402","8.71581649780273","9.45489311218262","10.5124425888062","9.22513484954834","9.21189308166504","9.30927562713623",,,,,"9.75411510467529","11.583291053772","11.5888967514038","10.1207761764526","8.34462642669678","8.74144268035889","10.3101997375488","10.761513710022","10.6401395797729","10.928258895874","10.7833156585693","10.6799173355103","11.4551887512207","10.1703796386719",,,
